window	Akwaya-Jean	Alfred	Alice	Andromeda	Athanga	Berta	Bihati	Blanquita	Bono	Bosco	Brigitta	Bwamble	Cindy-schwein	Cindy-troglodytes	Cindy-verus	Cleo	Clint	Coco-chimp	Damian	Desmond	Doris	Dzeeta	Frederike	Gamin	Hermien	Hortense	Ikuru	Jimmie	Julie-A959	Julie-LWC21	Kidongo	Koby	Kombote	Kosana	Koto	Kumbuka	Lara	Linda	Luky	Marlin	Maya	Mgbadolite	Mirinda	Nakuu	Natalie	Negrita	SeppToni	Taweh	Tibe	Tongo	Trixie	Ula	Vaillant	Vincent	Washu	Yogui	node_0	node_1	node_2	node_3	n_clusters	n_single_clusters	cluster_composition	topology	genes
chr1_92274688	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C1	C2	C2	C1	C1	C2	C2	C2	C2	C2	C2	C1	C1	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	0.000750116459	0.00336287694	0.00336287694	0.002099369343	2	0	Bono Desmond Dzeeta Hermien Hortense Kombote Kosana Kumbuka Natalie/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Doris Frederike Gamin Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Koto Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Bonobo-Chimpanzee Clustering	ABCA4, ABCD3, ARHGAP29, BCAR3, DNTTIP2, FNBP1L, GCLM
chr1_92798976	C2	C0	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C1	C2	C1	C2	C2	C1	C1	C2	C2	C2	C2	C2	C2	C1	C1	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	0.0	0.0016866977999999	0.0016866977999999	0.0013682590079999	3	1	Alfred/Bono Cindy-troglodytes Desmond Dzeeta Hermien Hortense Kombote Kosana Kumbuka Natalie/Akwaya-Jean Alice Andromeda Athanga Berta Bihati Blanquita Bosco Brigitta Bwamble Cindy-schwein Cindy-verus Cleo Clint Coco-chimp Damian Doris Frederike Gamin Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Koto Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Three Cluster	ABCA4, ABCD3, ALG14, ARHGAP29, CNN3, F3, SLC44A3
chr1_93323264	C2	C2	C3	C3	C3	C3	C3	C2	C2	C3	C3	C3	C3	C3	C1	C1	C3	C2	C2	C2	C2	C3	C3	C3	C3	C3	C3	C2	C2	C2	C3	C3	C3	C3	C3	C2	C3	C2	C3	C3	C2	C3	C2	C3	C3	C2	C1	C2	C2	C3	C3	C2	C3	C3	C3	C2	0.003841230055	0.007753360789	0.007753360789	0.0055662452	3	0	Cindy-verus Cleo SeppToni/Akwaya-Jean Alfred Blanquita Bono Coco-chimp Damian Desmond Doris Jimmie Julie-A959 Julie-LWC21 Kumbuka Linda Maya Mirinda Negrita Taweh Tibe Ula Yogui/Alice Andromeda Athanga Berta Bihati Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Clint Dzeeta Frederike Gamin Hermien Hortense Ikuru Kidongo Koby Kombote Kosana Koto Lara Luky Marlin Mgbadolite Nakuu Natalie Tongo Trixie Vaillant Vincent Washu	Three Cluster	ABCD3, ALG14, CNN3, F3, RWDD3, SLC44A3, TMEM56
chr1_93847552	C2	C2	C2	C2	C2	C1	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	0.011803476093	0.0729116022589999	0.0729116022589999	0.0193126217839999	2	0	Berta Bihati Julie-A959 Tibe/Akwaya-Jean Alfred Alice Andromeda Athanga Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-LWC21 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Taweh Tongo Trixie Ula Vaillant Vincent Washu Yogui	Multiple Divergent Individuals	ALG14, RWDD3, TMEM56
chr1_94371840	C2	C2	C2	C2	C2	C1	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	0.008853974069	0.254855643816	0.254855643816	0.118807117144	2	0	Berta Bihati Julie-A959 Tibe/Akwaya-Jean Alfred Alice Andromeda Athanga Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-LWC21 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Taweh Tongo Trixie Ula Vaillant Vincent Washu Yogui	Multiple Divergent Individuals	LOC100613331
chr1_94896128	C1	C1	C1	C1	C1	C1	C1	C1	C2	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C2	C0	C2	C2	C1	C2	C2	C1	C1	C2	C1	C2	C1	C2	C2	C1	C2	C1	C1	C1	C1	C1	C1	C2	C1	C2	C2	C1	C1	C2	C2	C1	C1	C2	C1	C2	C2	0.005311410843	0.012268080621	0.012268080621	0.0100820993919999	3	1	Doris/Bono Desmond Dzeeta Frederike Hermien Hortense Julie-A959 Kidongo Kombote Kosana Kumbuka Mirinda Natalie Negrita Tibe Tongo Vaillant Washu Yogui/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Gamin Ikuru Jimmie Julie-LWC21 Koby Koto Lara Linda Luky Marlin Maya Mgbadolite Nakuu SeppToni Taweh Trixie Ula Vincent	Three Cluster	DPYD, LOC100613331, PTBP2
chr1_95420416	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C1	C2	C1	C1	C1	C2	C2	C2	C2	C2	C2	C1	C1	C2	C1	C2	C2	C2	C1	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	0.0021576783829999	0.0096125548359999	0.0096125548359999	0.004851290178	2	0	Bono Desmond Dzeeta Gamin Hermien Hortense Kombote Kosana Kumbuka Marlin Natalie/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Doris Frederike Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Koto Lara Linda Luky Maya Mgbadolite Mirinda Nakuu Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Multiple Divergent Individuals	DPYD, PTBP2
chr1_95944704	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C0	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	0.0	0.053462045464	0.053462045464	0.009560559109	2	1	Cindy-troglodytes/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Highly Divergent Individual	DPYD
chr1_96468992	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C0	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	0.001216279315	0.0277429138189999	0.0277429138189999	0.019911088227	3	1	Cindy-troglodytes/Negrita Ula/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Natalie SeppToni Taweh Tibe Tongo Trixie Vaillant Vincent Washu Yogui	Three Cluster	DPYD, SNX7
chr1_96993280	C1	C0	C1	C1	C1	C1	C1	C1	C2	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C2	C1	C2	C1	C1	C2	C2	C1	C1	C1	C1	C1	C1	C2	C2	C1	C2	C1	C1	C2	C1	C1	C1	C1	C1	C2	C2	C1	C1	C1	C1	C1	C2	C1	C1	C1	C2	0.0095493127339999	0.014939823986	0.014939823986	0.010745658629	3	1	Alfred/Bono Desmond Dzeeta Hermien Hortense Kombote Kosana Kumbuka Luky Natalie Negrita Ula Yogui/Akwaya-Jean Alice Andromeda Athanga Berta Bihati Blanquita Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Doris Frederike Gamin Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Koto Lara Linda Marlin Maya Mgbadolite Mirinda Nakuu SeppToni Taweh Tibe Tongo Trixie Vaillant Vincent Washu	Three Cluster	PLPPR5, SNX7
chr1_97517568	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C0	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	0.0	0.029352046851	0.029352046851	0.0112360493149999	2	1	Cindy-verus/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Highly Divergent Individual	FRRS1, PALMD, PLPPR4, PLPPR5, SNX7
chr1_98041856	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	0.0002202661179999	0.0144753247079999	0.0144753247079999	0.004954519586	2	0	Kosana Natalie/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Koto Kumbuka Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Multiple Divergent Individuals	AGL, DBT, FRRS1, LRRC39, MFSD14A, PALMD, PLPPR4, RTCA, SASS6, SLC35A3, TRMT13
chr1_98566144	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	0.0003187892549999	0.045707214279	0.045707214279	0.0313328022529999	2	0	Kosana Natalie/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Koto Kumbuka Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Multiple Divergent Individuals	AGL, CDC14A, DBT, FRRS1, GPR88, LRRC39, MFSD14A, RTCA, SASS6, SLC35A3, TRMT13, VCAM1
chr1_99090432	C2	C1	C2	C2	C2	C2	C1	C1	C2	C2	C1	C1	C1	C1	C2	C1	C2	C1	C1	C2	C1	C2	C2	C1	C2	C2	C2	C2	C1	C1	C1	C2	C2	C2	C1	C2	C1	C2	C1	C1	C1	C2	C1	C2	C2	C1	C2	C1	C1	C1	C1	C1	C1	C2	C2	C2	0.002282503399	0.015667040865	0.015667040865	0.0038418259629999	2	0	Alfred Bihati Blanquita Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cleo Coco-chimp Damian Doris Gamin Julie-A959 Julie-LWC21 Kidongo Koto Lara Luky Marlin Maya Mirinda Negrita Taweh Tibe Tongo Trixie Ula Vaillant/Akwaya-Jean Alice Andromeda Athanga Berta Bono Bosco Cindy-verus Clint Desmond Dzeeta Frederike Hermien Hortense Ikuru Jimmie Koby Kombote Kosana Kumbuka Linda Mgbadolite Nakuu Natalie SeppToni Vincent Washu Yogui	Multiple Divergent Individuals	CDC14A, DPH5, EXTL2, GPR88, RTCA, S1PR1, SLC30A7, VCAM1
chr1_99614720	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	0.00157457111	0.025384038344	0.025384038344	0.008120822138	2	0	Bono Desmond Kosana/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Koto Kumbuka Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Multiple Divergent Individuals	DPH5, EXTL2, OLFM3, S1PR1, SLC30A7
chr1_100139008	C1	C1	C1	C1	C1	C1	C1	C1	C2	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C2	C1	C2	C1	C1	C2	C2	C1	C1	C1	C1	C1	C1	C2	C2	C1	C2	C1	C1	C0	C2	C1	C1	C1	C1	C2	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C2	0.0546512610489999	0.0964403257789999	0.0964403257789999	0.069090807858	3	1	Luky/Bono Desmond Dzeeta Hermien Hortense Kombote Kosana Kumbuka Marlin Natalie Yogui/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Doris Frederike Gamin Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Koto Lara Linda Maya Mgbadolite Mirinda Nakuu Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu	Three Cluster	OLFM3
chr1_100663296	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C1	C2	C2	C1	C1	C2	C2	C2	C2	C1	C2	C1	C1	C2	C1	C2	C2	C2	C1	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	0.0214827031259999	0.068496138034	0.068496138034	0.035617706752	2	0	Bono Desmond Dzeeta Hermien Hortense Kidongo Kombote Kosana Kumbuka Marlin Natalie/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Doris Frederike Gamin Ikuru Jimmie Julie-A959 Julie-LWC21 Koby Koto Lara Linda Luky Maya Mgbadolite Mirinda Nakuu Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Multiple Divergent Individuals	COL11A1, OLFM3
chr1_101187584	C2	C1	C1	C2	C2	C1	C1	C2	C1	C1	C2	C2	C2	C1	C1	C2	C1	C2	C2	C1	C2	C1	C2	C2	C1	C1	C1	C1	C2	C2	C2	C1	C1	C1	C2	C1	C1	C1	C2	C2	C1	C2	C2	C2	C1	C2	C1	C1	C1	C2	C2	C2	C2	C2	C1	C1	0.009943414762	0.063483519549	0.063483519549	0.0103138864239999	2	0	Alfred Alice Berta Bihati Bono Bosco Cindy-troglodytes Cindy-verus Clint Desmond Dzeeta Hermien Hortense Ikuru Jimmie Koby Kombote Kosana Kumbuka Lara Linda Maya Natalie SeppToni Taweh Tibe Washu Yogui/Akwaya-Jean Andromeda Athanga Blanquita Brigitta Bwamble Cindy-schwein Cleo Coco-chimp Damian Doris Frederike Gamin Julie-A959 Julie-LWC21 Kidongo Koto Luky Marlin Mgbadolite Mirinda Nakuu Negrita Tongo Trixie Ula Vaillant Vincent	Multiple Divergent Individuals	COL11A1
chr1_101711872	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	0.003878268812	0.082932902107	0.082932902107	0.02140542593	2	0	Cindy-troglodytes Ikuru Kidongo Washu/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Jimmie Julie-A959 Julie-LWC21 Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Yogui	Multiple Divergent Individuals	AMY1C, AMY2A, AMY2B, COL11A1, RNPC3
chr1_104857600	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C0	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	0.0	0.0768962445059999	0.0768962445059999	0.027297184207	2	1	Kombote/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kosana Koto Kumbuka Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Highly Divergent Individual	NTNG1, PRMT6
chr1_105381888	C1	C1	C1	C2	C2	C1	C2	C1	C1	C1	C2	C2	C2	C2	C1	C2	C1	C2	C2	C1	C2	C1	C2	C2	C1	C1	C2	C1	C2	C1	C2	C1	C2	C1	C1	C1	C2	C1	C2	C2	C2	C2	C1	C2	C1	C2	C1	C1	C1	C1	C2	C2	C1	C2	C2	C2	0.0218203673779999	0.0429622182869999	0.0429622182869999	0.0295389024029999	2	0	Akwaya-Jean Alfred Alice Berta Blanquita Bono Bosco Cindy-verus Clint Desmond Dzeeta Hermien Hortense Jimmie Julie-LWC21 Koby Kosana Koto Kumbuka Linda Mirinda Natalie SeppToni Taweh Tibe Tongo Vaillant/Andromeda Athanga Bihati Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cleo Coco-chimp Damian Doris Frederike Gamin Ikuru Julie-A959 Kidongo Kombote Lara Luky Marlin Maya Mgbadolite Nakuu Negrita Trixie Ula Vincent Washu Yogui	Multiple Divergent Individuals	LOC739861, NTNG1, PRMT6, VAV3
chr1_105906176	C1	C1	C1	C2	C2	C1	C2	C1	C1	C1	C2	C2	C2	C1	C1	C2	C1	C2	C2	C1	C2	C1	C2	C2	C1	C1	C2	C1	C2	C1	C2	C1	C1	C1	C1	C1	C2	C1	C2	C2	C2	C2	C1	C2	C1	C2	C1	C1	C1	C2	C2	C2	C2	C2	C2	C2	0.004025108005	0.00919312625	0.00919312625	0.0052433066729999	2	0	Akwaya-Jean Alfred Alice Berta Blanquita Bono Bosco Cindy-troglodytes Cindy-verus Clint Desmond Dzeeta Hermien Hortense Jimmie Julie-LWC21 Koby Kombote Kosana Koto Kumbuka Linda Mirinda Natalie SeppToni Taweh Tibe/Andromeda Athanga Bihati Brigitta Bwamble Cindy-schwein Cleo Coco-chimp Damian Doris Frederike Gamin Ikuru Julie-A959 Kidongo Lara Luky Marlin Maya Mgbadolite Nakuu Negrita Tongo Trixie Ula Vaillant Vincent Washu Yogui	Multiple Divergent Individuals	LOC107973637, LOC457936, LOC739861, NTNG1, SLC25A24, VAV3
chr1_106430464	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	C0	C1	C1	C1	C1	C1	C1	C1	C1	C1	C1	0.0	0.0627841212699999	0.0627841212699999	0.0180379265719999	2	1	Negrita/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Natalie SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Vincent Washu Yogui	Highly Divergent Individual	AKNAD1, CLCC1, FAM102B, FNDC7, GPSM2, HENMT1, LOC104001804, LOC107973637, LOC457936, PRPF38B, SLC25A24, STXBP3, VAV3
chr1_108527616	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C1	C2	C1	C2	C2	C1	C1	C2	C2	C2	C2	C2	C2	C1	C1	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	0.0064368568199999	0.009559187702	0.009559187702	0.0064932180169999	2	0	Bono Damian Desmond Dzeeta Hermien Hortense Kombote Kosana Kumbuka Natalie Tibe/Akwaya-Jean Alfred Alice Andromeda Athanga Berta Bihati Blanquita Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Doris Frederike Gamin Ikuru Jimmie Julie-A959 Julie-LWC21 Kidongo Koby Koto Lara Linda Luky Marlin Maya Mgbadolite Mirinda Nakuu Negrita SeppToni Taweh Tongo Trixie Ula Vaillant Vincent Washu Yogui	Multiple Divergent Individuals	AHCYL1, ALX3, CSF1, KCNA10, KCNA2, KCNA3, KCNC4, LAMTOR5, PROK1, RBM15, SLC16A4, SLC6A17, STRIP1, UBL4B
chr1_109051904	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	0.0012562073659999	0.019231822608	0.019231822608	0.0065059167959999	2	0	Andromeda Ikuru Julie-LWC21 Marlin Vincent/Akwaya-Jean Alfred Alice Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Jimmie Julie-A959 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Maya Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Washu Yogui	Multiple Divergent Individuals	CD53, CEPT1, CHI3L2, DENND2D, DRAM2, KCNA10, KCNA2, KCNA3, LAMTOR5, LOC457114, LOC469411, LRIF1, PIFO, PROK1, RBM15, SLC16A4
chr1_109576192	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C2	C1	C2	C2	0.0045102137339999	0.0171137189479999	0.0171137189479999	0.0061922358849999	2	0	Andromeda Ikuru Julie-LWC21 Marlin Vincent/Akwaya-Jean Alfred Alice Athanga Berta Bihati Blanquita Bono Bosco Brigitta Bwamble Cindy-schwein Cindy-troglodytes Cindy-verus Cleo Clint Coco-chimp Damian Desmond Doris Dzeeta Frederike Gamin Hermien Hortense Jimmie Julie-A959 Kidongo Koby Kombote Kosana Koto Kumbuka Lara Linda Luky Maya Mgbadolite Mirinda Nakuu Natalie Negrita SeppToni Taweh Tibe Tongo Trixie Ula Vaillant Washu Yogui	Multiple Divergent Individuals	ADORA3, ATP5PB, C1H1orf162, CD53, CEPT1, CHI3L2, DDX20, DENND2D, DRAM2, FAM212B, KCND3, LOC457114, LOC469410, LOC469411, LRIF1, OVGP1, PIFO, RAP1A, TMIGD3, WDR77
